0	0.000000
1	0.087262
2	0.174497
3	0.261680
4	0.348782
5	0.435779
6	0.522642
7	0.609347
8	0.695866
9	0.782172
10	0.868241
11	0.954045
12	1.039558
13	1.124755
14	1.209609
15	1.294095
16	1.378187
17	1.461859
18	1.545085
19	1.627841
20	1.710101
21	1.791840
22	1.873033
23	1.953656
24	2.033683
25	2.113091
26	2.191856
27	2.269952
28	2.347358
29	2.424048
30	2.500000
31	2.575190
32	2.649596
33	2.723195
34	2.795965
35	2.867882
36	2.938926
37	3.009075
38	3.078307
39	3.146602
40	3.213938
41	3.280295
42	3.345653
43	3.409992
44	3.473292
45	3.535534
46	3.596699
47	3.656769
48	3.715724
49	3.773548
50	3.830222
51	3.885730
52	3.940054
53	3.993178
54	4.045085
55	4.095760
56	4.145188
57	4.193353
58	4.240240
59	4.285837
60	4.330127
61	4.373099
62	4.414738
63	4.455033
64	4.493970
65	4.531539
66	4.567727
67	4.602524
68	4.635919
69	4.667902
70	4.698463
71	4.727593
72	4.755283
73	4.781524
74	4.806308
75	4.829629
76	4.851479
77	4.871850
78	4.890738
79	4.908136
80	4.924039
81	4.938442
82	4.951340
83	4.962731
84	4.972609
85	4.980973
86	4.987820
87	4.993148
88	4.996954
89	4.999238
90	5.000000
91	4.999238
92	4.996954
93	4.993148
94	4.987820
95	4.980973
96	4.972609
97	4.962731
98	4.951340
99	4.938442
100	4.924039
101	4.908136
102	4.890738
103	4.871850
104	4.851479
105	4.829629
106	4.806308
107	4.781524
108	4.755283
109	4.727593
110	4.698463
111	4.667902
112	4.635919
113	4.602524
114	4.567727
115	4.531539
116	4.493970
117	4.455033
118	4.414738
119	4.373099
120	4.330127
121	4.285837
122	4.240240
123	4.193353
124	4.145188
125	4.095760
126	4.045085
127	3.993178
128	3.940054
129	3.885730
130	3.830222
131	3.773548
132	3.715724
133	3.656769
134	3.596699
135	3.535534
136	3.473292
137	3.409992
138	3.345653
139	3.280295
140	3.213938
141	3.146602
142	3.078307
143	3.009075
144	2.938926
145	2.867882
146	2.795965
147	2.723195
148	2.649596
149	2.575190
150	2.500000
151	2.424048
152	2.347358
153	2.269953
154	2.191856
155	2.113091
156	2.033683
157	1.953656
158	1.873033
159	1.791840
160	1.710101
161	1.627841
162	1.545085
163	1.461859
164	1.378187
165	1.294095
166	1.209609
167	1.124755
168	1.039558
169	0.954045
170	0.868241
171	0.782172
172	0.695866
173	0.609347
174	0.522642
175	0.435779
176	0.348782
177	0.261680
178	0.174498
179	0.087262
180	0.000000
181	-0.087262
182	-0.174497
183	-0.261680
184	-0.348782
185	-0.435779
186	-0.522642
187	-0.609347
188	-0.695865
189	-0.782172
190	-0.868241
191	-0.954045
192	-1.039558
193	-1.124755
194	-1.209609
195	-1.294095
196	-1.378187
197	-1.461859
198	-1.545085
199	-1.627841
200	-1.710101
201	-1.791840
202	-1.873033
203	-1.953656
204	-2.033683
205	-2.113091
206	-2.191856
207	-2.269952
208	-2.347358
209	-2.424048
210	-2.500000
211	-2.575190
212	-2.649596
213	-2.723195
214	-2.795964
215	-2.867882
216	-2.938926
217	-3.009075
218	-3.078307
219	-3.146602
220	-3.213938
221	-3.280295
222	-3.345653
223	-3.409992
224	-3.473292
225	-3.535534
226	-3.596699
227	-3.656768
228	-3.715724
229	-3.773548
230	-3.830222
231	-3.885730
232	-3.940054
233	-3.993178
234	-4.045085
235	-4.095760
236	-4.145188
237	-4.193353
238	-4.240240
239	-4.285836
240	-4.330127
241	-4.373099
242	-4.414738
243	-4.455033
244	-4.493970
245	-4.531539
246	-4.567727
247	-4.602524
248	-4.635919
249	-4.667902
250	-4.698463
251	-4.727593
252	-4.755283
253	-4.781524
254	-4.806308
255	-4.829629
256	-4.851479
257	-4.871850
258	-4.890738
259	-4.908136
260	-4.924039
261	-4.938442
262	-4.951340
263	-4.962731
264	-4.972609
265	-4.980973
266	-4.987820
267	-4.993148
268	-4.996954
269	-4.999238
270	-5.000000
271	-4.999238
272	-4.996954
273	-4.993148
274	-4.987820
275	-4.980973
276	-4.972609
277	-4.962731
278	-4.951340
279	-4.938442
280	-4.924039
281	-4.908136
282	-4.890738
283	-4.871850
284	-4.851479
285	-4.829629
286	-4.806308
287	-4.781524
288	-4.755283
289	-4.727593
290	-4.698463
291	-4.667902
292	-4.635919
293	-4.602524
294	-4.567727
295	-4.531539
296	-4.493970
297	-4.455033
298	-4.414738
299	-4.373099
300	-4.330127
301	-4.285837
302	-4.240240
303	-4.193353
304	-4.145188
305	-4.095760
306	-4.045085
307	-3.993178
308	-3.940054
309	-3.885730
310	-3.830222
311	-3.773548
312	-3.715724
313	-3.656769
314	-3.596699
315	-3.535534
316	-3.473292
317	-3.409992
318	-3.345653
319	-3.280295
320	-3.213938
321	-3.146602
322	-3.078307
323	-3.009075
324	-2.938926
325	-2.867882
326	-2.795965
327	-2.723195
328	-2.649596
329	-2.575190
330	-2.500000
331	-2.424048
332	-2.347358
333	-2.269953
334	-2.191856
335	-2.113091
336	-2.033683
337	-1.953656
338	-1.873033
339	-1.791840
340	-1.710101
341	-1.627841
342	-1.545085
343	-1.461859
344	-1.378187
345	-1.294095
346	-1.209610
347	-1.124755
348	-1.039558
349	-0.954045
350	-0.868241
351	-0.782172
352	-0.695866
353	-0.609347
354	-0.522642
355	-0.435779
356	-0.348782
357	-0.261680
358	-0.174498
359	-0.087262
